Date,Customer_ID,Customer_Type,SKU_ID,Category,Price,Forecast_Qty,Actual_Qty
2022-07-23,REG-059,Regular,REF-007,Refrigerator,9900,52,57
2022-07-23,REG-123,Regular,AC-005,AirConditioner,5000,18,22
2022-07-23,REG-298,Regular,REF-005,Refrigerator,7500,7,7
2022-07-23,REG-229,Regular,REF-003,Refrigerator,5100,21,20
2022-07-23,REG-054,Regular,REF-003,Refrigerator,5100,68,60
2022-07-23,REG-110,Regular,REF-006,Refrigerator,8700,26,32
2022-07-23,REG-042,Regular,AC-007,AirConditioner,6200,8,7
2022-07-23,REG-292,Regular,REF-002,Refrigerator,3900,13,16
2022-07-23,REG-224,Regular,AC-006,AirConditioner,5600,61,52
2022-07-23,REG-228,Regular,REF-002,Refrigerator,3900,10,13
2022-07-23,REG-290,Regular,AC-007,AirConditioner,6200,30,27
2022-07-23,REG-241,Regular,REF-007,Refrigerator,9900,64,55
2022-07-23,REG-113,Regular,REF-006,Refrigerator,8700,32,28
2022-07-23,REG-221,Regular,REF-008,Refrigerator,11100,29,30
2022-07-23,REG-155,Regular,REF-007,Refrigerator,9900,45,44
2022-07-23,REG-144,Regular,AC-005,AirConditioner,5000,99,84
2022-07-24,REG-130,Regular,AC-004,AirConditioner,4400,85,79
2022-07-24,REG-146,Regular,AC-002,AirConditioner,3200,81,73
2022-07-24,REG-095,Regular,REF-001,Refrigerator,2700,34,33
2022-07-24,REG-252,Regular,AC-005,AirConditioner,5000,64,79
2022-07-24,REG-111,Regular,AC-001,AirConditioner,2600,24,22
2022-07-24,REG-202,Regular,AC-007,AirConditioner,6200,56,68
2022-07-24,REG-257,Regular,REF-004,Refrigerator,6300,9,8
2022-07-24,REG-139,Regular,REF-008,Refrigerator,11100,16,21
2022-07-25,REG-231,Regular,REF-002,Refrigerator,3900,44,42
2022-07-25,REG-052,Regular,REF-002,Refrigerator,3900,50,48
2022-07-25,REG-218,Regular,REF-005,Refrigerator,7500,24,26
2022-07-25,REG-268,Regular,REF-009,Refrigerator,12300,34,33
2022-07-25,REG-088,Regular,AC-008,AirConditioner,6800,27,23
2022-07-25,REG-254,Regular,REF-001,Refrigerator,2700,16,20
2022-07-25,REG-274,Regular,REF-009,Refrigerator,12300,46,50
2022-07-25,REG-055,Regular,AC-002,AirConditioner,3200,55,68
2022-07-25,REG-247,Regular,AC-002,AirConditioner,3200,57,58
2022-07-25,REG-051,Regular,REF-002,Refrigerator,3900,10,10
2022-07-25,REG-108,Regular,REF-009,Refrigerator,12300,29,36
2022-07-25,REG-061,Regular,AC-001,AirConditioner,2600,56,63
2022-07-25,REG-263,Regular,REF-003,Refrigerator,5100,60,52
2022-07-25,REG-087,Regular,REF-009,Refrigerator,12300,12,12
2022-07-25,REG-072,Regular,REF-002,Refrigerator,3900,29,32
2022-07-25,REG-258,Regular,AC-002,AirConditioner,3200,61,59
2022-07-25,REG-038,Regular,REF-003,Refrigerator,5100,6,7
2022-07-25,REG-213,Regular,AC-006,AirConditioner,5600,10,9
2022-07-25,REG-156,Regular,REF-005,Refrigerator,7500,31,31
2022-07-25,REG-058,Regular,AC-006,AirConditioner,5600,66,64
2022-07-25,REG-204,Regular,REF-006,Refrigerator,8700,32,34
2022-07-25,REG-079,Regular,REF-005,Refrigerator,7500,16,18
2022-07-25,REG-174,Regular,REF-010,Refrigerator,13500,17,16
2022-07-25,REG-116,Regular,REF-003,Refrigerator,5100,54,56
2022-07-25,REG-153,Regular,AC-006,AirConditioner,5600,17,20
2022-07-25,REG-073,Regular,AC-004,AirConditioner,4400,50,62
2022-07-25,REG-142,Regular,REF-009,Refrigerator,12300,57,56
2022-07-25,REG-212,Regular,REF-006,Refrigerator,8700,43,51
2022-07-25,REG-200,Regular,AC-008,AirConditioner,6800,27,24
2022-07-26,REG-191,Regular,AC-008,AirConditioner,6800,24,26
2022-07-26,REG-198,Regular,REF-008,Refrigerator,11100,17,18
2022-07-26,REG-066,Regular,REF-006,Refrigerator,8700,38,42
2022-07-26,REG-092,Regular,REF-008,Refrigerator,11100,8,8
2022-07-26,REG-208,Regular,REF-003,Refrigerator,5100,55,56
2022-07-26,REG-129,Regular,AC-007,AirConditioner,6200,43,53
2022-07-26,REG-278,Regular,REF-002,Refrigerator,3900,33,33
2022-07-26,REG-168,Regular,REF-003,Refrigerator,5100,36,42
2022-07-26,REG-120,Regular,REF-007,Refrigerator,9900,21,26
2022-07-26,REG-036,Regular,AC-010,AirConditioner,8000,28,32
2022-07-26,REG-115,Regular,AC-007,AirConditioner,6200,84,88
2022-07-26,REG-161,Regular,REF-007,Refrigerator,9900,21,21
2022-07-26,REG-285,Regular,REF-010,Refrigerator,13500,15,15
2022-07-26,REG-071,Regular,AC-007,AirConditioner,6200,7,9
2022-07-26,REG-187,Regular,AC-002,AirConditioner,3200,70,63
2022-07-26,REG-282,Regular,REF-002,Refrigerator,3900,54,60
2022-07-27,REG-214,Regular,REF-005,Refrigerator,7500,29,28
2022-07-27,REG-256,Regular,AC-010,AirConditioner,8000,62,76
2022-07-27,REG-039,Regular,AC-005,AirConditioner,5000,49,44
2022-07-27,REG-203,Regular,REF-004,Refrigerator,6300,7,7
2022-07-27,REG-211,Regular,REF-008,Refrigerator,11100,6,7
2022-07-27,REG-138,Regular,AC-001,AirConditioner,2600,84,97
2022-07-27,REG-033,Regular,REF-001,Refrigerator,2700,30,31
2022-07-27,REG-127,Regular,REF-009,Refrigerator,12300,11,14
2022-07-27,REG-103,Regular,REF-003,Refrigerator,5100,14,14
2022-07-27,REG-047,Regular,AC-004,AirConditioner,4400,29,26
2022-07-27,REG-206,Regular,AC-004,AirConditioner,4400,42,37
2022-07-27,REG-181,Regular,REF-009,Refrigerator,12300,50,52
2022-07-27,REG-170,Regular,REF-006,Refrigerator,8700,14,16
2022-07-27,REG-101,Regular,REF-009,Refrigerator,12300,45,56
2022-07-27,REG-077,Regular,AC-003,AirConditioner,3800,112,105
2022-07-27,REG-172,Regular,AC-006,AirConditioner,5600,137,117
2022-07-27,REG-124,Regular,REF-008,Refrigerator,11100,31,39
2022-07-27,REG-097,Regular,REF-010,Refrigerator,13500,45,43
2022-07-27,REG-201,Regular,AC-004,AirConditioner,4400,80,70
2022-07-27,REG-189,Regular,AC-007,AirConditioner,6200,41,48
2022-07-28,REG-240,Regular,AC-003,AirConditioner,3800,77,80
2022-07-28,REG-089,Regular,REF-007,Refrigerator,9900,12,15
2022-07-28,REG-237,Regular,REF-004,Refrigerator,6300,14,13
2022-07-28,REG-107,Regular,REF-002,Refrigerator,3900,43,43
2022-07-28,REG-080,Regular,REF-008,Refrigerator,11100,30,38
2022-07-28,REG-196,Regular,REF-006,Refrigerator,8700,29,28
2022-07-28,REG-288,Regular,AC-009,AirConditioner,7400,63,67
2022-07-28,REG-281,Regular,AC-006,AirConditioner,5600,55,58
2022-07-28,REG-178,Regular,AC-007,AirConditioner,6200,23,27
2022-07-28,REG-289,Regular,AC-003,AirConditioner,3800,56,47
2022-07-28,REG-227,Regular,AC-003,AirConditioner,3800,65,60
2022-07-28,REG-192,Regular,AC-007,AirConditioner,6200,69,61
2022-07-28,REG-205,Regular,AC-005,AirConditioner,5000,16,15
2022-07-28,REG-119,Regular,REF-001,Refrigerator,2700,9,8
2022-07-28,REG-185,Regular,REF-007,Refrigerator,9900,19,24
2022-07-28,REG-249,Regular,AC-003,AirConditioner,3800,74,67
2022-07-28,REG-076,Regular,REF-008,Refrigerator,11100,20,22
2022-07-28,REG-053,Regular,AC-008,AirConditioner,6800,57,60
2022-07-29,REG-126,Regular,AC-006,AirConditioner,5600,66,67
2022-07-29,REG-265,Regular,AC-007,AirConditioner,6200,105,114
2022-07-29,REG-255,Regular,REF-001,Refrigerator,2700,23,21
2022-07-29,REG-102,Regular,AC-005,AirConditioner,5000,61,72
2022-07-29,REG-194,Regular,REF-003,Refrigerator,5100,43,44
2022-07-29,REG-104,Regular,AC-006,AirConditioner,5600,50,52
2022-07-29,REG-166,Regular,REF-008,Refrigerator,11100,12,16
2022-07-29,REG-150,Regular,REF-006,Refrigerator,8700,5,6
2022-07-29,REG-158,Regular,AC-003,AirConditioner,3800,15,17
2022-07-29,REG-222,Regular,AC-009,AirConditioner,7400,41,35
2022-07-29,REG-261,Regular,AC-009,AirConditioner,7400,111,99
2022-07-29,REG-246,Regular,REF-005,Refrigerator,7500,59,55
2022-07-29,REG-084,Regular,REF-004,Refrigerator,6300,30,33
2022-07-29,REG-070,Regular,AC-001,AirConditioner,2600,67,73
2022-07-29,REG-083,Regular,REF-006,Refrigerator,8700,7,7
2022-07-29,REG-238,Regular,AC-004,AirConditioner,4400,66,62
2022-07-29,REG-236,Regular,REF-002,Refrigerator,3900,6,6
2022-07-29,REG-067,Regular,AC-010,AirConditioner,8000,26,26
2022-07-29,REG-277,Regular,REF-010,Refrigerator,13500,33,40
2022-07-29,REG-175,Regular,REF-003,Refrigerator,5100,9,12
2022-07-29,REG-300,Regular,AC-001,AirConditioner,2600,35,35
2022-07-30,REG-136,Regular,REF-002,Refrigerator,3900,26,25
2022-07-30,REG-272,Regular,AC-005,AirConditioner,5000,16,16
2022-07-30,REG-195,Regular,AC-002,AirConditioner,3200,36,41
2022-07-30,REG-279,Regular,AC-010,AirConditioner,8000,87,90
2022-07-30,REG-193,Regular,REF-010,Refrigerator,13500,58,51
2022-07-30,REG-234,Regular,AC-005,AirConditioner,5000,77,70
2022-07-30,REG-059,Regular,AC-010,AirConditioner,8000,47,50
2022-07-30,REG-215,Regular,AC-010,AirConditioner,8000,48,56
2022-07-30,REG-225,Regular,AC-006,AirConditioner,5600,26,30
2022-07-30,REG-149,Regular,REF-010,Refrigerator,13500,19,20
2022-07-30,REG-134,Regular,REF-009,Refrigerator,12300,24,30
2022-07-30,REG-035,Regular,REF-007,Refrigerator,9900,47,49
2022-07-30,REG-209,Regular,AC-001,AirConditioner,2600,103,104
2022-07-30,REG-243,Regular,REF-004,Refrigerator,6300,14,14
2022-07-30,REG-162,Regular,AC-007,AirConditioner,6200,77,71
2022-07-30,REG-049,Regular,AC-010,AirConditioner,8000,89,83
2022-07-30,REG-118,Regular,REF-001,Refrigerator,2700,45,49
2022-07-30,REG-229,Regular,REF-003,Refrigerator,5100,4,6
2022-07-30,REG-267,Regular,REF-001,Refrigerator,2700,46,50
2022-07-30,REG-043,Regular,REF-007,Refrigerator,9900,22,27
2022-07-30,REG-290,Regular,REF-006,Refrigerator,8700,50,51
2022-07-31,REG-145,Regular,AC-006,AirConditioner,5600,115,111
2022-07-31,REG-100,Regular,AC-002,AirConditioner,3200,80,94
2022-07-31,REG-298,Regular,AC-005,AirConditioner,5000,13,12
2022-07-31,REG-159,Regular,AC-002,AirConditioner,3200,68,61
2022-07-31,REG-132,Regular,REF-009,Refrigerator,12300,58,50
2022-07-31,REG-220,Regular,REF-004,Refrigerator,6300,32,40
2022-07-31,REG-037,Regular,AC-010,AirConditioner,8000,42,49
2022-07-31,REG-147,Regular,REF-008,Refrigerator,11100,21,22
2022-07-31,REG-276,Regular,REF-002,Refrigerator,3900,37,38
2022-07-31,REG-063,Regular,REF-001,Refrigerator,2700,15,13
2022-07-31,REG-099,Regular,REF-004,Refrigerator,6300,32,39
2022-07-31,REG-152,Regular,REF-005,Refrigerator,7500,38,39
2022-07-31,REG-060,Regular,REF-005,Refrigerator,7500,53,55
2022-07-31,REG-248,Regular,AC-008,AirConditioner,6800,86,85
2022-07-31,REG-293,Regular,AC-008,AirConditioner,6800,113,120
2022-07-31,REG-090,Regular,AC-001,AirConditioner,2600,97,91
2022-07-31,REG-137,Regular,REF-004,Refrigerator,6300,33,36
2022-07-31,REG-188,Regular,REF-001,Refrigerator,2700,51,45
2022-07-31,REG-045,Regular,REF-004,Refrigerator,6300,45,55
2022-07-31,REG-284,Regular,AC-002,AirConditioner,3200,19,23
2022-07-31,REG-056,Regular,REF-005,Refrigerator,7500,10,10
2022-07-31,REG-112,Regular,AC-009,AirConditioner,7400,68,58
2022-07-31,REG-253,Regular,AC-003,AirConditioner,3800,65,55
2022-07-31,REG-186,Regular,REF-004,Refrigerator,6300,23,22
2022-08-01,REG-042,Regular,AC-002,AirConditioner,3200,49,50
2022-08-01,REG-183,Regular,REF-009,Refrigerator,12300,20,22
2022-08-01,REG-270,Regular,REF-001,Refrigerator,2700,29,28
2022-08-01,REG-086,Regular,REF-005,Refrigerator,7500,27,31
2022-08-01,REG-121,Regular,REF-003,Refrigerator,5100,17,21
2022-08-01,REG-073,Regular,REF-004,Refrigerator,6300,43,43
2022-08-01,REG-065,Regular,AC-010,AirConditioner,8000,110,106
2022-08-01,REG-128,Regular,AC-006,AirConditioner,5600,125,105
2022-08-01,REG-153,Regular,REF-003,Refrigerator,5100,40,43
2022-08-01,REG-233,Regular,REF-005,Refrigerator,7500,64,54
2022-08-01,REG-217,Regular,AC-002,AirConditioner,3200,77,77
2022-08-01,REG-141,Regular,AC-006,AirConditioner,5600,58,53
2022-08-01,REG-095,Regular,AC-004,AirConditioner,4400,28,25
2022-08-01,REG-093,Regular,AC-002,AirConditioner,3200,44,38
2022-08-01,REG-157,Regular,AC-006,AirConditioner,5600,46,52
2022-08-01,REG-294,Regular,REF-002,Refrigerator,3900,20,20
2022-08-01,REG-273,Regular,REF-005,Refrigerator,7500,32,37
2022-08-01,REG-131,Regular,REF-006,Refrigerator,8700,42,38
2022-08-01,REG-098,Regular,AC-006,AirConditioner,5600,46,47
2022-08-01,REG-094,Regular,REF-010,Refrigerator,13500,29,36
2022-08-01,REG-184,Regular,REF-001,Refrigerator,2700,31,34
2022-08-01,REG-050,Regular,REF-006,Refrigerator,8700,21,24
2022-08-01,REG-228,Regular,REF-002,Refrigerator,3900,17,21
2022-08-01,REG-260,Regular,REF-002,Refrigerator,3900,20,19
2022-08-02,REG-044,Regular,AC-005,AirConditioner,5000,89,75
2022-08-02,REG-275,Regular,AC-007,AirConditioner,6200,27,23
2022-08-02,REG-078,Regular,AC-004,AirConditioner,4400,44,39
2022-08-02,REG-034,Regular,REF-005,Refrigerator,7500,35,31
2022-08-02,REG-143,Regular,AC-010,AirConditioner,8000,22,22
2022-08-02,REG-057,Regular,REF-004,Refrigerator,6300,52,55
2022-08-02,REG-169,Regular,REF-006,Refrigerator,8700,42,42
2022-08-02,REG-154,Regular,AC-001,AirConditioner,2600,69,82
2022-08-02,REG-040,Regular,AC-007,AirConditioner,6200,81,83
2022-08-02,REG-173,Regular,REF-002,Refrigerator,3900,50,50
2022-08-02,REG-210,Regular,REF-006,Refrigerator,8700,7,8
2022-08-02,REG-283,Regular,AC-003,AirConditioner,3800,35,35
2022-08-02,REG-069,Regular,AC-005,AirConditioner,5000,73,62
2022-08-02,REG-242,Regular,AC-005,AirConditioner,5000,48,55
2022-08-02,REG-048,Regular,AC-004,AirConditioner,4400,34,34
2022-08-02,REG-155,Regular,REF-004,Refrigerator,6300,20,18
2022-08-02,REG-171,Regular,REF-003,Refrigerator,5100,51,46
2022-08-02,REG-274,Regular,AC-002,AirConditioner,3200,76,78
2022-08-02,REG-123,Regular,REF-006,Refrigerator,8700,43,38
2022-08-02,REG-088,Regular,REF-004,Refrigerator,6300,40,49
2022-08-02,REG-235,Regular,AC-006,AirConditioner,5600,82,72
2022-08-03,REG-256,Regular,REF-007,Refrigerator,9900,27,24
2022-08-03,REG-250,Regular,AC-010,AirConditioner,8000,22,24
2022-08-03,REG-091,Regular,AC-007,AirConditioner,6200,38,46
2022-08-03,REG-117,Regular,AC-003,AirConditioner,3800,21,25
2022-08-03,REG-052,Regular,REF-002,Refrigerator,3900,32,34
2022-08-03,REG-139,Regular,AC-010,AirConditioner,8000,67,57
2022-08-03,REG-202,Regular,REF-008,Refrigerator,11100,50,49
2022-08-03,REG-295,Regular,AC-002,AirConditioner,3200,47,50
2022-08-03,REG-039,Regular,REF-001,Refrigerator,2700,68,58
2022-08-03,REG-191,Regular,AC-010,AirConditioner,8000,17,15
2022-08-03,REG-299,Regular,REF-010,Refrigerator,13500,56,54
2022-08-03,REG-164,Regular,AC-005,AirConditioner,5000,37,36
2022-08-03,REG-180,Regular,AC-008,AirConditioner,6800,11,12
2022-08-03,REG-216,Regular,REF-004,Refrigerator,6300,20,26
2022-08-03,REG-259,Regular,AC-002,AirConditioner,3200,135,118
2022-08-03,REG-148,Regular,AC-007,AirConditioner,6200,75,63
2022-08-03,REG-176,Regular,REF-007,Refrigerator,9900,40,50
2022-08-03,REG-239,Regular,REF-004,Refrigerator,6300,52,60
2022-08-03,REG-074,Regular,REF-005,Refrigerator,7500,51,44
2022-08-03,REG-286,Regular,REF-006,Refrigerator,8700,52,52
2022-08-03,REG-264,Regular,AC-008,AirConditioner,6800,57,65
2022-08-03,REG-033,Regular,AC-010,AirConditioner,8000,29,29
2022-08-03,REG-177,Regular,REF-005,Refrigerator,7500,51,52
2022-08-04,REG-297,Regular,REF-001,Refrigerator,2700,53,57
2022-08-04,REG-071,Regular,AC-007,AirConditioner,6200,54,59
2022-08-04,REG-219,Regular,AC-003,AirConditioner,3800,93,86
2022-08-04,REG-133,Regular,REF-004,Refrigerator,6300,40,40
2022-08-04,REG-142,Regular,AC-001,AirConditioner,2600,57,51
2022-08-04,REG-244,Regular,AC-003,AirConditioner,3800,91,82
2022-08-04,REG-105,Regular,REF-010,Refrigerator,13500,16,15
2022-08-04,REG-163,Regular,AC-009,AirConditioner,7400,35,41
2022-08-04,REG-203,Regular,AC-005,AirConditioner,5000,135,114
2022-08-04,REG-066,Regular,REF-004,Refrigerator,6300,7,7
2022-08-04,REG-206,Regular,REF-008,Refrigerator,11100,50,49
2022-08-05,REG-125,Regular,REF-005,Refrigerator,7500,51,52
2022-08-05,REG-081,Regular,REF-007,Refrigerator,9900,43,37
2022-08-05,REG-046,Regular,REF-003,Refrigerator,5100,54,46
2022-08-05,REG-055,Regular,REF-007,Refrigerator,9900,37,42
2022-08-05,REG-212,Regular,AC-004,AirConditioner,4400,76,89
2022-08-05,REG-135,Regular,REF-008,Refrigerator,11100,16,15
2022-08-05,REG-199,Regular,AC-006,AirConditioner,5600,49,43
2022-08-05,REG-204,Regular,REF-008,Refrigerator,11100,43,45
2022-08-05,REG-197,Regular,AC-001,AirConditioner,2600,37,40
2022-08-05,REG-087,Regular,AC-006,AirConditioner,5600,34,41
2022-08-05,REG-097,Regular,AC-004,AirConditioner,4400,47,59
2022-08-05,REG-165,Regular,REF-001,Refrigerator,2700,8,8
2022-08-05,REG-208,Regular,AC-002,AirConditioner,3200,20,22
2022-08-05,REG-189,Regular,REF-007,Refrigerator,9900,39,48
2022-08-05,REG-280,Regular,REF-008,Refrigerator,11100,22,24
2022-08-05,REG-109,Regular,AC-007,AirConditioner,6200,60,57
2022-08-05,REG-031,Regular,AC-009,AirConditioner,7400,31,27
2022-08-05,REG-041,Regular,AC-005,AirConditioner,5000,28,27
2022-08-06,REG-101,Regular,AC-004,AirConditioner,4400,75,80
2022-08-06,REG-058,Regular,REF-003,Refrigerator,5100,42,40
2022-08-06,REG-068,Regular,REF-004,Refrigerator,6300,11,12
2022-08-06,REG-266,Regular,AC-008,AirConditioner,6800,10,11
2022-08-06,REG-269,Regular,REF-002,Refrigerator,3900,31,36
2022-08-06,REG-047,Regular,AC-007,AirConditioner,6200,127,113
2022-08-06,REG-149,Regular,REF-003,Refrigerator,5100,34,36
2022-08-06,REG-192,Regular,AC-002,AirConditioner,3200,49,54
2022-08-06,REG-062,Regular,AC-009,AirConditioner,7400,68,72
2022-08-06,REG-168,Regular,AC-010,AirConditioner,8000,79,76
2022-08-06,REG-249,Regular,REF-006,Refrigerator,8700,35,31
2022-08-06,REG-287,Regular,AC-009,AirConditioner,7400,90,102
2022-08-06,REG-292,Regular,AC-001,AirConditioner,2600,62,72
2022-08-06,REG-130,Regular,REF-003,Refrigerator,5100,47,42
2022-08-06,REG-291,Regular,AC-002,AirConditioner,3200,15,16
2022-08-06,REG-070,Regular,REF-009,Refrigerator,12300,30,33
2022-08-06,REG-254,Regular,REF-007,Refrigerator,9900,46,57
2022-08-06,REG-115,Regular,REF-010,Refrigerator,13500,23,22
2022-08-07,REG-224,Regular,AC-001,AirConditioner,2600,69,66
2022-08-07,REG-151,Regular,REF-003,Refrigerator,5100,54,52
2022-08-07,REG-122,Regular,AC-001,AirConditioner,2600,61,75
2022-08-07,REG-116,Regular,REF-005,Refrigerator,7500,54,50
2022-08-07,REG-043,Regular,AC-003,AirConditioner,3800,23,20
2022-08-07,REG-089,Regular,REF-007,Refrigerator,9900,30,28
2022-08-07,REG-132,Regular,REF-010,Refrigerator,13500,42,37
2022-08-07,REG-032,Regular,REF-008,Refrigerator,11100,23,25
2022-08-07,REG-251,Regular,REF-010,Refrigerator,13500,14,13
2022-08-07,REG-247,Regular,AC-008,AirConditioner,6800,105,115
2022-08-07,REG-167,Regular,REF-001,Refrigerator,2700,27,28
2022-08-07,REG-096,Regular,AC-002,AirConditioner,3200,32,31
2022-08-08,REG-231,Regular,REF-001,Refrigerator,2700,56,60
2022-08-08,REG-178,Regular,AC-007,AirConditioner,6200,44,42
2022-08-08,REG-059,Regular,AC-009,AirConditioner,7400,69,74
2022-08-08,REG-232,Regular,AC-003,AirConditioner,3800,80,97
2022-08-08,REG-195,Regular,REF-008,Refrigerator,11100,39,43
2022-08-08,REG-064,Regular,AC-007,AirConditioner,6200,107,110
2022-08-08,REG-179,Regular,AC-009,AirConditioner,7400,82,69
2022-08-08,REG-072,Regular,AC-003,AirConditioner,3800,71,78
2022-08-08,REG-146,Regular,AC-009,AirConditioner,7400,15,15
2022-08-08,REG-207,Regular,AC-009,AirConditioner,7400,79,73
2022-08-08,REG-084,Regular,AC-007,AirConditioner,6200,39,36
2022-08-08,REG-241,Regular,REF-007,Refrigerator,9900,10,9
2022-08-08,REG-054,Regular,REF-010,Refrigerator,13500,50,51
2022-08-08,REG-248,Regular,AC-008,AirConditioner,6800,115,112
2022-08-08,REG-213,Regular,AC-009,AirConditioner,7400,75,76
2022-08-08,REG-196,Regular,REF-006,Refrigerator,8700,52,49
2022-08-08,REG-140,Regular,AC-010,AirConditioner,8000,15,18
2022-08-08,REG-285,Regular,REF-010,Refrigerator,13500,45,42
2022-08-08,REG-223,Regular,REF-005,Refrigerator,7500,5,6
2022-08-08,REG-110,Regular,REF-008,Refrigerator,11100,6,6
2022-08-08,REG-262,Regular,AC-004,AirConditioner,4400,29,34
2022-08-08,REG-271,Regular,AC-007,AirConditioner,6200,44,51
2022-08-09,REG-289,Regular,AC-006,AirConditioner,5600,25,26
2022-08-09,REG-226,Regular,REF-008,Refrigerator,11100,12,16
2022-08-09,REG-036,Regular,REF-002,Refrigerator,3900,24,27
2022-08-09,REG-215,Regular,REF-009,Refrigerator,12300,33,28
2022-08-09,REG-090,Regular,REF-003,Refrigerator,5100,46,48
2022-08-09,REG-075,Regular,AC-003,AirConditioner,3800,26,31
2022-08-09,REG-294,Regular,AC-004,AirConditioner,4400,42,42
2022-08-09,REG-288,Regular,REF-001,Refrigerator,2700,20,24
2022-08-09,REG-061,Regular,AC-001,AirConditioner,2600,24,30
2022-08-09,REG-160,Regular,AC-010,AirConditioner,8000,42,40
2022-08-09,REG-114,Regular,AC-007,AirConditioner,6200,36,39
2022-08-09,REG-229,Regular,AC-004,AirConditioner,4400,63,77
2022-08-09,REG-296,Regular,AC-001,AirConditioner,2600,50,45
2022-08-09,REG-085,Regular,AC-008,AirConditioner,6800,43,42
2022-08-09,REG-161,Regular,REF-004,Refrigerator,6300,10,13
2022-08-09,REG-218,Regular,REF-010,Refrigerator,13500,34,34
2022-08-09,REG-082,Regular,AC-009,AirConditioner,7400,79,89
2022-08-09,REG-225,Regular,AC-004,AirConditioner,4400,64,80
2022-08-09,REG-205,Regular,REF-007,Refrigerator,9900,38,38
2022-08-09,REG-138,Regular,REF-004,Refrigerator,6300,41,42
2022-08-09,REG-236,Regular,AC-002,AirConditioner,3200,81,78
2022-08-09,REG-144,Regular,REF-010,Refrigerator,13500,46,44
2022-08-09,REG-182,Regular,AC-002,AirConditioner,3200,47,45
2022-08-09,REG-050,Regular,AC-007,AirConditioner,6200,12,13
2022-08-09,REG-257,Regular,AC-001,AirConditioner,2600,41,37
2022-08-10,REG-169,Regular,AC-004,AirConditioner,4400,67,78
2022-08-10,REG-170,Regular,AC-001,AirConditioner,2600,79,72
2022-08-10,REG-034,Regular,AC-002,AirConditioner,3200,86,89
2022-08-10,REG-150,Regular,REF-008,Refrigerator,11100,8,9
2022-08-10,REG-276,Regular,AC-005,AirConditioner,5000,44,40
2022-08-10,REG-177,Regular,AC-009,AirConditioner,7400,41,42
2022-08-10,REG-049,Regular,REF-008,Refrigerator,11100,21,22
2022-08-10,REG-079,Regular,REF-001,Refrigerator,2700,21,22
2022-08-10,REG-065,Regular,AC-002,AirConditioner,3200,15,14
2022-08-10,REG-129,Regular,AC-008,AirConditioner,6800,50,61
2022-08-10,REG-230,Regular,AC-009,AirConditioner,7400,18,17
2022-08-10,REG-245,Regular,REF-006,Refrigerator,8700,19,24
2022-08-10,REG-094,Regular,REF-003,Refrigerator,5100,8,9
2022-08-10,REG-240,Regular,AC-007,AirConditioner,6200,48,48
2022-08-10,REG-190,Regular,AC-008,AirConditioner,6800,50,51
2022-08-10,REG-298,Regular,AC-004,AirConditioner,4400,31,35
2022-08-11,REG-126,Regular,AC-004,AirConditioner,4400,82,76
2022-08-11,REG-222,Regular,AC-004,AirConditioner,4400,58,55
2022-08-11,REG-185,Regular,REF-004,Refrigerator,6300,43,42
2022-08-11,REG-172,Regular,REF-010,Refrigerator,13500,41,42
2022-08-11,REG-221,Regular,AC-010,AirConditioner,8000,65,63
2022-08-11,REG-198,Regular,AC-003,AirConditioner,3800,35,40
2022-08-11,REG-246,Regular,AC-002,AirConditioner,3200,51,57
2022-08-11,REG-099,Regular,REF-006,Refrigerator,8700,29,26
2022-08-11,REG-234,Regular,AC-002,AirConditioner,3200,9,10
2022-08-11,REG-045,Regular,REF-002,Refrigerator,3900,15,16
2022-08-11,REG-263,Regular,AC-003,AirConditioner,3800,60,53
2022-08-11,REG-278,Regular,AC-010,AirConditioner,8000,91,109
2022-08-11,REG-211,Regular,REF-004,Refrigerator,6300,49,57
2022-08-11,REG-088,Regular,REF-006,Refrigerator,8700,58,52
2022-08-11,REG-102,Regular,AC-007,AirConditioner,6200,40,43
2022-08-11,REG-067,Regular,REF-003,Refrigerator,5100,20,18
2022-08-11,REG-295,Regular,AC-010,AirConditioner,8000,43,37
2022-08-12,REG-201,Regular,REF-009,Refrigerator,12300,49,44
2022-08-12,REG-077,Regular,AC-004,AirConditioner,4400,73,71
2022-08-12,REG-113,Regular,AC-006,AirConditioner,5600,42,37
2022-08-12,REG-228,Regular,AC-002,AirConditioner,3200,47,43
2022-08-12,REG-174,Regular,AC-009,AirConditioner,7400,76,73
2022-08-12,REG-265,Regular,REF-007,Refrigerator,9900,23,27
2022-08-12,REG-092,Regular,REF-001,Refrigerator,2700,34,30
2022-08-12,REG-060,Regular,AC-004,AirConditioner,4400,63,54
2022-08-12,REG-035,Regular,AC-010,AirConditioner,8000,64,62
2022-08-12,REG-273,Regular,REF-001,Refrigerator,2700,36,40
2022-08-12,REG-042,Regular,AC-002,AirConditioner,3200,26,32
2022-08-12,REG-112,Regular,REF-003,Refrigerator,5100,32,33
2022-08-12,REG-238,Regular,AC-008,AirConditioner,6800,77,78
2022-08-12,REG-258,Regular,AC-005,AirConditioner,5000,19,20
2022-08-12,REG-277,Regular,REF-003,Refrigerator,5100,57,52
2022-08-12,REG-118,Regular,REF-009,Refrigerator,12300,15,19
2022-08-12,REG-237,Regular,AC-005,AirConditioner,5000,50,59
2022-08-12,REG-283,Regular,REF-004,Refrigerator,6300,61,56
